time	pullRequestID	userID	repoID
2010-09-05 13:17:21	74453	202780	79163
2010-09-05 14:28:55	21702	79954	25875
2010-09-05 23:29:03	21699	77299	25875
2010-09-05 23:29:43	74451	144126	79163
2010-09-06 02:43:57	23158	76348	24292
2010-09-06 03:16:40	37752	146975	63250
2010-09-06 04:39:08	74448	144126	79163
2010-09-06 04:50:01	37749	146975	63250
2010-09-06 04:54:06	32114	10345	64176
2010-09-06 05:15:27	65864	200984	79166
2010-09-06 05:16:37	32113	10345	64176
2010-09-06 05:29:09	3176	14920	289
2010-09-06 05:47:08	3173	14920	289
2010-09-06 05:50:27	3093	14920	289
2010-09-06 06:20:31	32110	10345	64176
2010-09-06 06:23:58	32108	10345	64176
2010-09-06 06:29:44	32106	10345	64176
2010-09-06 07:07:26	32104	10345	64176
2010-09-06 08:51:57	32101	135977	64176
2010-09-06 09:21:16	32097	135977	64176
2010-09-06 17:26:18	64793	169661	104307
2010-09-06 20:37:12	20800	95493	26388
2010-09-06 20:56:28	20797	95493	26388
2010-09-06 20:58:56	20795	92808	26388
2010-09-06 21:12:33	20793	95493	26388
2010-09-06 21:18:46	20787	95493	26388
2010-09-07 01:28:01	4624	25853	7242
2010-09-07 02:07:08	61619	5625	78852
2010-09-07 02:29:26	21697	96233	25875
2010-09-07 07:08:13	20784	81765	26388
2010-09-07 08:29:15	74444	189516	79163
2010-09-07 14:51:08	32093	70041	64176
2010-09-07 16:26:52	15118	59219	15974
2010-09-07 22:28:13	74443	21612	79163
2010-09-07 23:51:44	21695	78029	25875
2010-09-08 02:07:16	21692	78182	25875
2010-09-08 05:22:31	20782	95548	26388
2010-09-08 05:49:05	32091	135977	64176
2010-09-08 05:56:30	32089	135977	64176
2010-09-08 07:17:55	43831	159168	76945
2010-09-08 08:08:14	20780	81334	26388
2010-09-08 13:48:31	21690	16599	25875
2010-09-08 21:03:43	23155	76350	24292
2010-09-08 21:55:24	23153	76350	24292
2010-09-09 01:53:36	21688	16599	25875
2010-09-09 05:09:56	61617	172202	78852
2010-09-09 06:09:12	32084	135977	64176
2010-09-09 11:10:35	74439	126617	79163
2010-09-09 14:33:23	61616	172202	78852
2010-09-09 15:51:18	65860	33671	79166
2010-09-09 16:25:25	69378	47063	107085
2010-09-09 16:51:03	52167	176065	95385
2010-09-09 17:50:33	25658	104135	50618
2010-09-09 20:56:52	38525	112672	51671
2010-09-09 23:39:10	74436	174607	79163
2010-09-10 01:22:16	74435	28006	79163
2010-09-10 02:02:54	38523	11697	51671
2010-09-10 02:04:00	21686	96232	25875
2010-09-10 03:38:05	39845	3098	72032
2010-09-10 04:25:39	32080	10345	64176
2010-09-10 05:05:14	74434	205080	79163
2010-09-10 05:18:48	61615	170132	78852
2010-09-10 05:36:42	61613	54085	78852
2010-09-10 06:02:10	42539	26881	62502
2010-09-10 06:48:38	61611	173752	78852
2010-09-10 07:41:30	32466	138104	64918
2010-09-10 08:05:34	23152	19286	24292
2010-09-10 08:11:11	23150	19286	24292
2010-09-10 09:52:58	21663	76592	25875
2010-09-10 10:39:32	61609	170046	78852
2010-09-10 11:45:58	32078	10345	64176
2010-09-10 12:59:00	23149	19286	24292
2010-09-10 16:53:32	38522	112672	51671
2010-09-10 18:00:24	42154	2265	75984
2010-09-10 21:12:39	61607	169886	78852
2010-09-10 21:12:47	52160	30405	95385
2010-09-10 22:26:03	64792	190420	104307
2010-09-10 22:48:58	3542	16628	9
2010-09-10 22:55:51	3540	11086	9
2010-09-11 01:56:16	74431	72716	79163
2010-09-11 03:00:43	42538	108877	62502
2010-09-11 03:01:04	32073	10345	64176
2010-09-11 03:08:54	42152	2265	75984
2010-09-11 03:35:34	61604	194458	78852
2010-09-11 03:57:21	32071	10345	64176
2010-09-11 04:23:33	32069	10345	64176
2010-09-11 04:58:29	21661	78029	25875
2010-09-11 10:39:53	32065	42068	64176
2010-09-11 11:18:45	23146	19286	24292
2010-09-11 12:01:52	23145	19286	24292
2010-09-11 12:03:02	23144	19286	24292
2010-09-11 12:38:26	23142	19286	24292
2010-09-11 16:53:57	13988	54554	15018
2010-09-11 19:00:06	61603	169886	78852
2010-09-11 20:05:13	38520	17023	51671
2010-09-11 23:11:23	32061	135977	64176
2010-09-12 02:36:46	74430	28006	79163
2010-09-12 03:11:47	61599	171806	78852
2010-09-12 03:57:04	74429	32684	79163
2010-09-12 05:32:53	61598	170048	78852
2010-09-12 06:48:30	32058	10345	64176
2010-09-12 07:50:03	32054	10345	64176
2010-09-12 07:51:57	39844	93180	72032
2010-09-12 08:53:45	15116	25377	15974
2010-09-12 16:12:16	42537	108877	62502
2010-09-12 16:37:56	74428	26978	79163
2010-09-12 18:09:37	74427	170098	79163
2010-09-12 20:25:53	32052	135977	64176
2010-09-12 21:41:57	32461	138779	64918
2010-09-12 21:45:52	74425	205080	79163
2010-09-12 22:39:16	32048	10345	64176
2010-09-12 23:48:11	61597	182318	78852
2010-09-13 00:24:37	74424	124941	79163
2010-09-13 00:28:10	61595	182318	78852
2010-09-13 00:32:51	74420	24741	79163
2010-09-13 04:47:55	21660	16599	25875
2010-09-13 06:37:56	15970	13675	17515
2010-09-13 06:38:16	32044	135977	64176
2010-09-13 06:50:04	39222	37083	71786
2010-09-13 07:16:36	52153	72176	95385
2010-09-13 07:48:53	65853	171309	79166
2010-09-13 08:56:08	61593	170048	78852
2010-09-13 11:07:47	61591	80352	78852
2010-09-13 18:55:16	65842	200942	79166
2010-09-13 21:16:42	74418	89086	79163
2010-09-13 23:13:46	5472	19247	7242
2010-09-13 23:53:42	5468	19247	7242
2010-09-14 02:36:29	39220	142433	71786
2010-09-14 05:41:11	61589	169820	78852
2010-09-14 06:18:21	32041	10345	64176
2010-09-14 06:48:27	61587	170050	78852
2010-09-14 07:28:50	52148	171923	95385
2010-09-14 07:48:59	4771	25066	8955
2010-09-14 09:10:25	23139	11197	24292
2010-09-14 09:52:36	74416	28006	79163
2010-09-14 14:05:20	46737	123913	78835
2010-09-14 23:28:37	46735	123913	78835
2010-09-15 02:31:37	32039	10345	64176
2010-09-15 03:28:40	46732	149941	78835
2010-09-15 04:32:53	74411	5301	79163
2010-09-15 05:27:05	38518	37101	51671
2010-09-15 06:59:33	74402	174616	79163
2010-09-15 08:42:26	74399	210706	79163
2010-09-15 08:58:11	66481	59446	105378
2010-09-15 09:14:45	74397	210706	79163
2010-09-15 09:32:50	74395	210706	79163
2010-09-15 11:26:39	32037	135977	64176
2010-09-15 16:06:48	52146	186428	95385
2010-09-15 18:02:22	37748	113683	63250
2010-09-15 19:19:59	38517	113175	51671
2010-09-15 20:01:09	74390	44914	79163
2010-09-15 20:55:08	12970	42555	13566
2010-09-15 21:45:59	61585	170102	78852
2010-09-15 22:34:18	61582	152837	78852
2010-09-15 22:55:39	74389	96259	79163
2010-09-15 23:21:21	23137	76348	24292
2010-09-15 23:53:22	64791	152837	104307
2010-09-16 00:47:09	74387	210706	79163
2010-09-16 04:23:29	74383	113253	79163
2010-09-16 06:25:56	23135	76326	24292
2010-09-16 06:38:01	23134	76326	24292
2010-09-16 08:52:13	60109	29745	91331
2010-09-16 08:57:14	60107	175132	91331
2010-09-16 09:21:30	60105	15070	91331
2010-09-16 09:33:19	60104	29745	91331
2010-09-16 09:44:43	60102	29745	91331
2010-09-16 09:57:29	60100	29745	91331
2010-09-16 10:08:16	74382	170543	79163
2010-09-16 10:28:37	60098	159520	91331
2010-09-16 10:59:23	60096	171794	91331
2010-09-16 11:44:48	60090	32505	91331
2010-09-16 11:45:08	60088	143466	91331
2010-09-16 12:27:13	61580	12861	78852
2010-09-16 12:46:59	74380	29164	79163
2010-09-16 13:29:03	60085	29745	91331
2010-09-16 13:47:12	60083	59530	91331
2010-09-16 13:52:07	60081	13638	91331
2010-09-16 14:07:31	60079	29745	91331
2010-09-16 15:14:51	60076	118188	91331
2010-09-16 17:41:02	60073	34301	91331
2010-09-16 17:42:31	60064	190872	91331
2010-09-16 18:21:46	74378	7272	79163
2010-09-16 19:18:24	43830	32496	76945
2010-09-16 19:22:46	23132	76326	24292
2010-09-16 21:34:04	60063	1480	91331
2010-09-16 22:32:21	60045	188326	91331
2010-09-16 23:23:22	60044	57490	91331
2010-09-16 23:59:15	60041	17717	91331
2010-09-17 00:03:04	70834	27308	1
2010-09-17 01:02:06	61579	16331	78852
2010-09-17 01:13:46	60038	188302	91331
2010-09-17 03:06:18	21658	22368	25875
2010-09-17 04:26:54	60037	127235	91331
2010-09-17 04:28:38	60035	188189	91331
2010-09-17 04:33:22	74377	194579	79163
2010-09-17 04:34:26	60034	190787	91331
2010-09-17 06:16:30	60032	17379	91331
2010-09-17 06:23:29	60005	190710	91331
2010-09-17 06:44:07	60004	27597	91331
2010-09-17 07:00:01	60001	29745	91331
2010-09-17 07:20:24	59999	188246	91331
2010-09-17 07:23:45	59998	190578	91331
2010-09-17 07:31:09	59996	59353	91331
2010-09-17 07:40:38	59991	27597	91331
2010-09-17 07:59:35	59988	27597	91331
2010-09-17 09:00:55	59986	59530	91331
2010-09-17 10:12:23	59953	16599	91331
2010-09-17 12:58:25	59951	171794	91331
2010-09-17 13:46:22	13983	54554	15018
2010-09-17 14:30:38	59950	29745	91331
2010-09-17 20:16:21	20778	81438	26388
2010-09-17 20:42:56	43828	32496	76945
2010-09-17 21:03:15	59948	190578	91331
2010-09-17 21:11:55	59947	171794	91331
2010-09-17 22:44:18	39217	150167	71786
2010-09-18 00:17:55	59945	175703	91331
2010-09-18 01:15:51	25655	104135	50618
2010-09-18 01:31:37	59943	188319	91331
2010-09-18 01:36:24	42536	97407	62502
2010-09-18 02:23:29	59942	4058	91331
2010-09-18 02:45:54	59940	188614	91331
2010-09-18 02:52:36	64790	9544	104307
2010-09-18 03:42:06	21656	78190	25875
2010-09-18 04:03:24	59938	190615	91331
2010-09-18 04:03:36	59937	29745	91331
2010-09-18 04:42:06	59935	188246	91331
2010-09-18 04:57:14	59933	171794	91331
2010-09-18 09:01:36	59932	13505	91331
2010-09-18 11:14:55	32032	135977	64176
2010-09-18 11:17:32	59926	188314	91331
2010-09-18 11:22:25	59925	38885	91331
2010-09-18 11:28:01	59924	188292	91331
2010-09-18 11:53:57	59922	188292	91331
2010-09-18 13:54:57	32460	81126	64918
2010-09-18 14:09:06	59920	188300	91331
2010-09-18 15:44:32	70833	70585	1
2010-09-18 16:10:50	61576	16331	78852
2010-09-18 17:29:08	59918	29618	91331
2010-09-18 18:02:13	77478	215356	91331
2010-09-18 18:14:56	61574	52803	78852
2010-09-18 18:22:52	59914	190608	91331
2010-09-18 18:38:35	59912	188313	91331
2010-09-18 19:22:46	12969	42396	13566
2010-09-18 19:38:30	59909	188665	91331
2010-09-18 19:43:57	59907	7171	91331
2010-09-18 20:36:18	59905	38885	91331
2010-09-18 20:37:06	59903	38885	91331
2010-09-18 20:41:45	59902	190604	91331
2010-09-18 20:50:00	59900	175703	91331
2010-09-18 20:58:01	82477	108877	62502
2010-09-18 21:01:21	42534	108877	62502
2010-09-18 21:21:28	59899	187504	91331
2010-09-18 22:11:23	59897	188626	91331
2010-09-18 23:30:18	23130	30868	24292
2010-09-18 23:55:55	59896	190547	91331
2010-09-19 00:51:31	59894	188311	91331
2010-09-19 01:37:38	59893	29618	91331
2010-09-19 02:37:50	59891	175703	91331
2010-09-19 02:48:52	59890	17717	91331
2010-09-19 03:00:20	61572	95341	78852
2010-09-19 03:00:31	59889	188110	91331
2010-09-19 03:06:02	74376	209367	79163
2010-09-19 03:47:06	61570	80352	78852
2010-09-19 03:54:54	61569	80352	78852
2010-09-19 03:56:20	61567	80352	78852
2010-09-19 05:04:44	59888	188625	91331
2010-09-19 05:44:37	59887	28080	91331
2010-09-19 06:11:42	59885	28080	91331
2010-09-19 06:16:57	59884	187976	91331
2010-09-19 06:29:52	23128	77764	24292
2010-09-19 08:46:56	59883	28080	91331
2010-09-19 08:55:14	59881	190597	91331
2010-09-19 09:33:19	59880	188634	91331
2010-09-19 09:33:19	59879	188634	91331
2010-09-19 09:55:45	74375	73284	79163
2010-09-19 10:03:29	74374	73284	79163
2010-09-19 11:11:01	59878	188663	91331
2010-09-19 11:25:15	61565	52803	78852
2010-09-19 12:05:49	59876	28080	91331
2010-09-19 12:31:41	74373	126617	79163
2010-09-19 12:41:45	59874	28080	91331
2010-09-19 14:12:38	59872	33278	91331
2010-09-19 15:07:21	23127	19286	24292
2010-09-19 15:20:37	23125	76324	24292
2010-09-19 15:49:11	59871	13638	91331
2010-09-19 16:29:13	23123	5932	24292
2010-09-19 17:21:45	59868	187976	91331
2010-09-19 19:48:46	59866	187984	91331
2010-09-19 19:49:10	59864	188318	91331
2010-09-19 21:55:17	59862	188634	91331
2010-09-19 23:01:42	59861	187976	91331
2010-09-19 23:07:28	74372	76261	79163
2010-09-19 23:08:42	61564	169886	78852
2010-09-20 00:28:49	61562	169886	78852
2010-09-20 02:03:32	59860	190593	91331
2010-09-20 02:42:49	37747	17453	63250
2010-09-20 03:34:53	59858	188292	91331
2010-09-20 03:37:09	23122	76324	24292
2010-09-20 03:42:45	23121	76324	24292
2010-09-20 03:58:19	23120	76324	24292
2010-09-20 04:56:03	23118	76324	24292
2010-09-20 05:15:54	59857	28080	91331
2010-09-20 07:10:44	59856	190547	91331
2010-09-20 08:06:53	59854	28080	91331
2010-09-20 09:11:40	61559	170063	78852
2010-09-20 09:14:23	59852	190547	91331
2010-09-20 09:49:50	32028	135977	64176
2010-09-20 10:59:46	59851	171783	91331
2010-09-20 11:12:48	74371	53644	79163
2010-09-20 12:57:28	59850	171783	91331
2010-09-20 13:10:20	59848	128360	91331
2010-09-20 13:29:02	23116	19286	24292
2010-09-20 14:58:13	74370	125795	79163
2010-09-20 16:51:21	70830	70585	1
2010-09-20 16:58:57	59845	190588	91331
2010-09-20 18:28:28	59843	187976	91331
2010-09-20 19:40:09	74369	3074	79163
2010-09-20 20:59:36	52138	171051	95385
2010-09-20 21:24:55	70827	70585	1
2010-09-20 21:57:00	65825	25623	79166
2010-09-20 22:00:44	65822	25623	79166
2010-09-20 22:20:35	74368	21959	79163
2010-09-20 22:56:42	65819	25623	79166
2010-09-20 23:10:36	59842	188664	91331
2010-09-21 00:14:27	59839	190584	91331
2010-09-21 00:14:43	23113	103941	24292
2010-09-21 01:34:26	59837	187976	91331
2010-09-21 02:00:06	59835	187976	91331
2010-09-21 03:10:26	42533	132036	62502
2010-09-21 03:16:02	59834	187976	91331
2010-09-21 03:16:26	32022	42068	64176
2010-09-21 03:29:46	61556	169886	78852
2010-09-21 04:44:41	32021	42068	64176
2010-09-21 04:52:20	59833	188664	91331
2010-09-21 05:07:39	59830	190578	91331
2010-09-21 05:13:42	59828	128360	91331
2010-09-21 05:57:53	59827	188274	91331
2010-09-21 06:25:57	74367	143568	79163
2010-09-21 06:53:31	59825	183296	91331
2010-09-21 07:11:31	61554	170055	78852
2010-09-21 07:50:39	20776	82335	26388
2010-09-21 08:57:35	74366	32684	79163
2010-09-21 09:11:45	59824	128360	91331
2010-09-21 09:27:30	59822	32505	91331
2010-09-21 09:36:32	32018	135977	64176
2010-09-21 09:43:43	32016	135977	64176
2010-09-21 10:04:33	59820	188285	91331
2010-09-21 12:34:20	59819	20087	91331
2010-09-21 16:54:47	52136	34178	95385
2010-09-21 16:59:47	59818	1491	91331
2010-09-21 17:47:43	21655	35656	25875
2010-09-21 20:54:48	21653	25609	25875
2010-09-21 21:19:15	3092	10820	289
2010-09-21 23:12:16	59816	188292	91331
2010-09-21 23:14:14	59815	128360	91331
2010-09-21 23:31:24	12968	34745	13566
2010-09-21 23:41:28	70826	27308	1
2010-09-21 23:44:49	64789	57459	104307
2010-09-22 00:15:25	21652	77299	25875
2010-09-22 00:23:27	59795	33278	91331
2010-09-22 00:37:45	74365	174547	79163
2010-09-22 01:10:57	74364	174547	79163
2010-09-22 01:29:35	59793	188280	91331
2010-09-22 01:32:11	42532	108877	62502
2010-09-22 01:43:21	42531	108877	62502
2010-09-22 02:34:12	31075	45189	65107
2010-09-22 02:34:17	59790	188260	91331
2010-09-22 06:17:17	23112	77743	24292
2010-09-22 07:13:10	52130	172886	95385
2010-09-22 09:54:41	74363	21612	79163
2010-09-22 10:02:24	59788	128360	91331
2010-09-22 10:10:58	32012	10345	64176
2010-09-22 12:02:03	61551	170057	78852
2010-09-22 14:07:36	74362	43976	79163
2010-09-22 14:15:18	74361	43976	79163
2010-09-22 14:50:25	23111	103929	24292
2010-09-22 15:04:11	59786	188279	91331
2010-09-22 20:39:03	59784	170104	91331
2010-09-22 20:53:22	23110	19286	24292
2010-09-23 00:24:33	31074	45189	65107
2010-09-23 00:43:11	74360	211129	79163
2010-09-23 00:47:15	59781	188279	91331
2010-09-23 01:15:59	23109	11886	24292
2010-09-23 04:17:54	32007	136755	64176
2010-09-23 04:23:12	74359	172886	79163
2010-09-23 05:38:18	31070	33123	65107
2010-09-23 07:06:48	32004	136006	64176
2010-09-23 07:25:03	70322	44862	107186
2010-09-23 12:14:25	38515	18470	51671
2010-09-23 14:54:04	38513	18470	51671
2010-09-23 19:56:49	59779	39227	91331
2010-09-23 21:12:22	74358	3074	79163
2010-09-23 21:20:18	46730	146758	78835
2010-09-23 21:58:55	74355	210706	79163
2010-09-23 21:59:39	74353	21612	79163
2010-09-23 22:55:19	59775	187976	91331
2010-09-23 22:56:58	43826	27115	76945
2010-09-23 22:59:11	70825	27308	1
2010-09-23 23:03:02	59773	187976	91331
2010-09-23 23:30:05	43824	32496	76945
2010-09-23 23:46:08	61550	44984	78852
2010-09-23 23:54:41	74351	18326	79163
2010-09-24 02:49:52	74349	76261	79163
2010-09-24 04:16:32	74345	210706	79163
2010-09-24 04:53:12	74344	175766	79163
2010-09-24 05:13:00	61548	71479	78852
2010-09-24 05:44:21	61546	71479	78852
2010-09-24 06:38:34	61544	71479	78852
2010-09-24 09:03:40	52129	150893	95385
2010-09-24 10:00:40	71588	178062	107535
2010-09-24 11:26:25	59771	32505	91331
2010-09-24 12:11:20	31997	135977	64176
2010-09-24 14:58:30	59767	188274	91331
2010-09-24 19:53:12	61542	72977	78852
2010-09-24 22:04:01	42530	113112	62502
2010-09-24 22:41:06	21651	80317	25875
2010-09-24 23:22:27	74342	588	79163
2010-09-24 23:42:58	20773	77615	26388
2010-09-25 00:59:40	74341	30535	79163
2010-09-25 01:25:42	59764	188664	91331
2010-09-25 02:41:53	21650	76421	25875
2010-09-25 02:45:25	21649	78146	25875
2010-09-25 04:41:42	42529	132036	62502
2010-09-25 07:04:55	31990	136006	64176
2010-09-25 07:36:58	61539	22940	78852
2010-09-25 08:53:21	61537	22368	78852
2010-09-25 08:57:06	61536	22368	78852
2010-09-25 09:45:13	61534	22368	78852
2010-09-25 10:07:51	31985	135977	64176
2010-09-25 11:12:23	31980	135977	64176
2010-09-25 11:59:50	59763	190547	91331
2010-09-25 13:20:32	74340	76261	79163
2010-09-25 13:30:34	3090	14913	289
2010-09-25 13:55:31	74339	588	79163
2010-09-25 15:23:03	74338	45383	79163
2010-09-25 15:32:49	61532	71479	78852
2010-09-25 15:37:30	61530	71479	78852
2010-09-25 16:00:34	61529	71479	78852
2010-09-25 16:45:28	31068	137365	65107
2010-09-25 18:14:14	74337	588	79163
2010-09-25 18:19:57	74334	588	79163
2010-09-25 18:25:07	74332	588	79163
2010-09-25 18:28:39	74331	588	79163
2010-09-25 18:33:08	74330	588	79163
2010-09-25 18:42:19	59755	175703	91331
2010-09-25 19:25:37	38511	69412	51671
2010-09-25 19:41:14	59754	186837	91331
2010-09-25 20:26:03	74327	28006	79163
2010-09-25 21:43:59	42528	132995	62502
2010-09-25 21:44:18	59753	175703	91331
2010-09-25 22:30:02	59752	20087	91331
2010-09-26 01:41:08	52125	174389	95385
2010-09-26 01:41:30	59730	183296	91331
2010-09-26 01:42:10	42527	82478	62502
2010-09-26 02:29:12	15096	42430	15974
2010-09-26 02:44:50	23108	47634	24292
2010-09-26 02:57:52	59727	114298	91331
2010-09-26 03:01:47	61527	71479	78852
2010-09-26 04:13:40	61525	71479	78852
2010-09-26 04:21:13	74326	126765	79163
2010-09-26 06:03:24	59725	188257	91331
2010-09-26 06:29:29	59724	188242	91331
2010-09-26 06:49:39	59723	187504	91331
2010-09-26 08:49:17	74324	588	79163
2010-09-26 09:02:11	74322	588	79163
2010-09-26 09:16:01	74320	32684	79163
2010-09-26 11:43:36	21647	80318	25875
2010-09-26 12:15:16	74317	32684	79163
2010-09-26 15:03:53	31975	136117	64176
2010-09-26 17:59:17	59722	188664	91331
2010-09-26 18:18:32	42150	156174	75984
2010-09-26 20:03:03	23107	19286	24292
2010-09-26 20:33:48	23106	19286	24292
2010-09-26 20:35:59	23105	52272	24292
2010-09-26 21:30:22	74313	128036	79163
2010-09-26 22:45:36	31973	135977	64176
2010-09-27 00:31:40	59721	28080	91331
2010-09-27 00:35:52	59718	28080	91331
2010-09-27 01:22:01	31968	136117	64176
2010-09-27 01:55:05	31965	136117	64176
2010-09-27 01:57:43	52123	33845	95385
2010-09-27 02:34:49	74311	174652	79163
2010-09-27 02:53:02	59717	28080	91331
2010-09-27 05:59:01	74308	103592	79163
2010-09-27 06:54:31	59708	188242	91331
2010-09-27 07:29:18	12967	16948	13566
2010-09-27 07:44:31	31963	135977	64176
2010-09-27 08:16:39	25653	113278	50618
2010-09-27 09:05:30	74307	32684	79163
2010-09-27 11:41:15	15095	59860	15974
2010-09-27 15:03:09	74304	32684	79163
2010-09-27 15:54:42	59705	188257	91331
2010-09-27 16:49:59	46728	16786	78835
2010-09-27 19:44:23	59704	188267	91331
2010-09-27 21:01:45	74301	72716	79163
2010-09-27 22:23:00	61516	170102	78852
2010-09-28 00:03:14	61510	50419	78852
2010-09-28 01:22:56	52120	21612	95385
2010-09-28 01:23:23	11637	39420	12976
2010-09-28 01:48:39	31957	70041	64176
2010-09-28 02:08:14	31955	70041	64176
2010-09-28 02:35:15	61506	170063	78852
2010-09-28 02:37:53	74299	32684	79163
2010-09-28 03:23:50	74295	145076	79163
2010-09-28 06:16:40	52117	33845	95385
2010-09-28 07:41:25	74293	32684	79163
2010-09-28 08:01:02	61504	170102	78852
2010-09-28 09:21:24	21640	96223	25875
2010-09-28 11:44:09	31953	135977	64176
2010-09-28 12:23:41	74290	32684	79163
2010-09-28 12:39:15	31066	103592	65107
2010-09-28 13:00:19	74286	45341	79163
2010-09-28 13:06:02	31949	136011	64176
2010-09-28 15:35:56	59701	188257	91331
2010-09-28 15:54:50	59692	188246	91331
2010-09-28 19:19:04	59691	188242	91331
2010-09-28 19:59:20	59689	16984	91331
2010-09-28 23:34:04	61501	170102	78852
2010-09-29 00:58:02	59687	41808	91331
2010-09-29 01:55:05	15092	42430	15974
2010-09-29 03:09:29	20771	3135	26388
2010-09-29 04:04:23	21638	77558	25875
2010-09-29 04:49:48	31943	136755	64176
2010-09-29 05:53:05	61489	170102	78852
2010-09-29 07:04:56	25651	113151	50618
2010-09-29 08:03:39	59685	190547	91331
2010-09-29 09:05:42	39216	69984	71786
2010-09-29 09:21:22	31942	65124	64176
2010-09-29 10:02:21	23104	11197	24292
2010-09-29 12:51:46	59684	172704	91331
2010-09-29 13:36:14	25649	113270	50618
2010-09-29 14:48:53	52115	171051	95385
2010-09-29 16:06:33	74285	588	79163
2010-09-29 18:29:11	23103	11197	24292
2010-09-29 19:29:41	74284	3074	79163
2010-09-29 20:20:14	20768	81744	26388
2010-09-29 20:32:55	74283	588	79163
2010-09-29 21:25:30	31938	136117	64176
2010-09-29 21:39:01	31934	136117	64176
2010-09-30 00:05:38	61485	170102	78852
2010-09-30 00:15:14	59681	188253	91331
2010-09-30 00:25:10	61483	170102	78852
2010-09-30 01:47:40	59679	188664	91331
2010-09-30 04:59:08	74282	177405	79163
2010-09-30 05:19:02	59678	188260	91331
2010-09-30 05:51:50	31030	56716	65107
2010-09-30 07:16:54	20765	81334	26388
2010-09-30 08:03:05	42698	158804	76946
2010-09-30 10:00:15	74281	588	79163
2010-09-30 11:03:48	74280	588	79163
2010-09-30 12:01:02	21636	77558	25875
2010-09-30 12:19:43	31930	136011	64176
2010-09-30 13:31:27	21634	76410	25875
2010-09-30 13:36:48	74279	588	79163
2010-09-30 16:28:59	42697	11455	76946
2010-09-30 17:30:17	39843	6346	72032
2010-09-30 17:56:33	64788	170060	104307
2010-09-30 20:39:42	21633	44998	25875
2010-09-30 20:42:44	23102	5932	24292
2010-09-30 20:55:59	61480	170102	78852
2010-09-30 21:50:09	23100	25605	24292
2010-09-30 23:31:25	21630	25609	25875
2010-10-01 01:16:34	61479	59609	78852
2010-10-01 01:50:58	21629	78107	25875
2010-10-01 02:18:03	20763	82351	26388
2010-10-01 03:33:00	21627	43798	25875
2010-10-01 03:46:40	21625	76484	25875
2010-10-01 06:05:05	31927	136755	64176
2010-10-01 06:16:01	42526	26881	62502
2010-10-01 06:46:32	42148	155499	75984
2010-10-01 07:19:27	23098	11197	24292
2010-10-01 07:31:33	61477	170043	78852
2010-10-01 07:37:04	21624	76484	25875
2010-10-01 07:51:29	61475	170105	78852
2010-10-01 09:26:58	31925	42068	64176
2010-10-01 11:04:53	21622	77558	25875
2010-10-01 12:01:12	23096	19286	24292
2010-10-01 13:35:50	42525	34910	62502
2010-10-01 16:34:35	43823	40150	76945
