time	userID
2008-02-28 04:34:16	201298
2008-02-28 04:58:38	170997
2008-02-28 05:23:10	21908
2008-02-28 05:58:52	48453
2008-02-28 06:18:52	132458
2008-02-28 06:35:03	3777
2008-02-28 06:36:41	34064
2008-02-28 07:12:49	106378
2008-02-28 07:18:25	172241
2008-02-28 07:34:30	169574
2008-02-28 07:50:33	132205
2008-02-28 08:05:50	186322
2008-02-28 08:16:01	2698
2008-02-28 08:27:26	170806
2008-02-28 08:33:04	193528
2008-02-28 08:33:25	169600
2008-02-28 08:44:51	65470
2008-02-28 08:47:18	60639
2008-02-28 08:47:28	11088
2008-02-28 08:47:56	98862
2008-02-28 08:48:58	312623
2008-02-28 08:49:12	33773
2008-02-28 08:50:28	20557
2008-02-28 08:50:56	88686
2008-02-28 08:55:55	125493
2008-02-28 08:57:03	47796
2008-02-28 08:59:04	169585
2008-02-28 09:12:54	27635
2008-02-28 09:13:36	170305
2008-02-28 09:16:48	187527
2008-02-28 09:19:05	44299
2008-02-28 09:27:54	153070
2008-02-28 09:29:28	150941
2008-02-28 09:36:36	180239
2008-02-28 09:42:30	60099
2008-02-28 09:42:52	16046
2008-02-28 09:55:26	34178
2008-02-28 10:26:55	76377
2008-02-28 10:27:04	142070
2008-02-28 10:35:22	169828
2008-02-28 10:46:53	25431
2008-02-28 10:51:51	64354
2008-02-28 10:52:51	177950
2008-02-28 10:59:44	155057
2008-02-28 11:01:28	161463
2008-02-28 11:15:06	169981
2008-02-28 11:17:54	176146
2008-02-28 11:27:40	109405
2008-02-28 11:43:34	60673
2008-02-28 12:01:57	109935
2008-02-28 12:13:48	248
2008-02-28 12:26:12	9441
2008-02-28 12:27:38	188392
2008-02-28 12:55:36	44862
2008-02-28 12:56:56	126310
2008-02-28 12:59:08	179197
2008-02-28 13:05:37	5839
2008-02-28 13:35:28	178750
2008-02-28 14:04:51	6711
2008-02-28 14:14:07	175033
2008-02-28 15:23:14	20417
2008-02-28 16:24:00	143177
2008-02-28 16:31:54	64601
2008-02-28 16:43:54	25699
2008-02-28 17:08:07	79954
2008-02-28 17:29:47	194387
2008-02-28 17:32:28	43365
2008-02-28 17:42:30	153597
2008-02-28 18:23:24	174659
2008-02-28 18:30:10	60214
2008-02-28 18:47:55	89398
2008-02-28 18:50:40	200777
2008-02-28 19:12:56	7564
2008-02-28 19:21:44	200598
2008-02-28 19:25:16	67120
2008-02-28 19:47:32	20203
2008-02-28 19:48:52	171256
2008-02-28 20:34:48	231226
2008-02-28 20:48:19	21336
2008-02-28 21:14:47	180653
2008-02-28 21:34:54	153552
2008-02-28 23:12:11	4647
2008-02-28 23:22:26	11205
2008-02-28 23:26:42	31886
2008-02-28 23:33:47	65518
2008-02-28 23:36:59	170953
2008-02-28 23:49:52	51480
2008-02-29 00:06:53	173352
2008-02-29 00:25:01	169571
2008-02-29 00:44:21	30812
2008-02-29 02:00:34	143568
2008-02-29 02:36:39	34461
2008-02-29 02:48:23	9121
2008-02-29 03:14:06	170406
2008-02-29 03:37:32	172474
2008-02-29 05:27:07	176421
2008-02-29 05:43:22	3596
2008-02-29 07:12:27	104698
2008-02-29 07:14:55	16222
2008-02-29 07:36:12	186243
2008-02-29 08:03:22	179895
2008-02-29 08:16:59	194482
2008-02-29 08:42:59	11818
2008-02-29 11:53:19	218113
2008-02-29 13:28:47	159433
2008-02-29 15:41:06	179338
2008-02-29 15:58:59	506504
2008-02-29 16:55:16	30510
2008-02-29 21:48:51	76468
2008-03-01 03:02:52	145974
2008-03-01 03:15:01	44216
2008-03-01 03:27:48	45616
2008-03-01 03:43:18	174389
2008-03-01 03:53:34	171369
2008-03-01 03:54:34	176672
2008-03-01 03:55:30	131221
2008-03-01 03:59:09	13646
2008-03-01 04:26:45	31237
2008-03-01 04:32:52	174709
2008-03-01 05:40:01	14030
2008-03-01 05:43:52	143632
2008-03-01 06:49:16	171952
2008-03-01 08:01:24	174764
2008-03-01 09:17:59	95341
2008-03-01 10:10:56	117611
2008-03-01 13:26:54	109069
2008-03-01 18:51:44	16331
2008-03-02 01:48:50	150145
2008-03-02 04:16:17	72234
2008-03-02 04:39:55	179175
2008-03-02 04:42:49	195427
2008-03-02 05:11:06	34647
2008-03-02 05:42:08	170885
2008-03-02 05:46:05	175132
2008-03-02 05:46:14	24245
2008-03-02 08:07:51	44035
2008-03-02 08:27:00	49849
2008-03-02 09:24:20	150459
2008-03-02 09:25:41	68572
2008-03-02 10:18:48	72193
2008-03-02 12:14:02	92977
2008-03-02 15:23:27	2798
2008-03-02 18:19:59	170615
2008-03-03 02:40:46	96244
2008-03-03 03:24:42	136112
2008-03-03 05:00:27	8381
2008-03-03 08:00:43	171176
2008-03-03 08:29:17	108204
2008-03-03 12:22:25	37731
2008-03-03 13:16:47	2638
2008-03-03 18:36:11	185238
2008-03-03 19:25:31	112797
2008-03-03 19:31:10	38519
2008-03-04 02:43:29	25645
2008-03-04 02:47:29	71326
2008-03-04 02:53:35	59469
2008-03-04 03:18:10	21541
2008-03-04 03:34:42	193174
2008-03-04 03:45:09	35016
2008-03-04 03:56:42	162002
2008-03-04 04:13:02	153624
2008-03-04 04:44:51	158961
2008-03-04 05:02:41	11133
2008-03-04 06:07:14	29453
2008-03-04 06:07:42	169705
2008-03-04 06:19:32	159958
2008-03-04 06:46:58	170190
2008-03-04 06:48:30	172659
2008-03-04 06:51:43	48444
2008-03-04 07:12:58	181307
2008-03-04 07:21:53	72025
2008-03-04 08:10:08	194533
2008-03-04 09:34:42	3645
2008-03-04 09:46:03	64330
2008-03-04 11:53:33	16402
2008-03-04 14:19:43	60853
2008-03-04 14:50:50	10686
2008-03-04 17:14:40	108237
2008-03-04 23:02:54	22220
2008-03-04 23:39:19	170309
2008-03-05 01:53:35	96511
2008-03-05 02:26:55	171377
2008-03-05 03:00:41	171794
2008-03-05 03:02:24	97102
2008-03-05 03:03:22	160773
2008-03-05 03:05:05	20113
2008-03-05 03:05:13	172031
2008-03-05 03:11:22	19249
2008-03-05 03:12:29	46016
2008-03-05 03:45:57	97533
2008-03-05 04:04:28	175796
2008-03-05 04:08:45	173221
2008-03-05 04:35:34	46893
2008-03-05 04:55:53	28936
2008-03-05 05:00:39	56750
2008-03-05 05:39:04	1756
2008-03-05 06:23:10	173036
2008-03-05 06:38:09	131445
2008-03-05 06:47:45	176936
2008-03-05 07:19:39	43855
2008-03-05 07:21:27	260807
2008-03-05 07:39:45	153025
2008-03-05 08:08:08	113476
2008-03-05 13:16:33	194394
2008-03-05 13:41:51	8579
2008-03-05 14:59:03	53947
2008-03-05 19:18:24	171835
2008-03-05 23:57:38	175598
2008-03-06 02:50:49	16147
2008-03-06 02:52:59	101212
2008-03-06 02:53:44	170061
2008-03-06 03:02:16	29334
2008-03-06 03:10:00	173935
2008-03-06 03:59:44	204608
2008-03-06 04:10:27	48404
2008-03-06 04:32:32	97617
2008-03-06 05:50:49	178865
2008-03-06 06:02:54	33253
2008-03-06 08:40:08	78645
2008-03-06 09:04:13	11196
2008-03-06 09:10:37	175115
2008-03-06 10:21:57	198651
2008-03-06 10:47:04	46660
2008-03-06 11:36:17	52721
2008-03-06 16:36:38	19517
2008-03-06 18:39:56	171257
2008-03-06 21:38:56	27620
2008-03-06 23:53:31	2617
2008-03-07 01:55:31	114538
2008-03-07 02:24:44	174894
2008-03-07 02:26:03	44692
2008-03-07 02:40:45	27744
2008-03-07 02:41:08	55966
2008-03-07 02:43:29	24948
2008-03-07 02:45:26	175686
2008-03-07 03:12:20	106388
2008-03-07 03:28:24	24589
2008-03-07 04:54:19	169575
2008-03-07 05:12:52	174660
2008-03-07 05:57:19	209445
2008-03-07 06:05:39	24813
2008-03-07 06:09:07	34617
2008-03-07 06:12:54	153092
2008-03-07 07:30:28	14737
2008-03-07 07:37:47	177259
2008-03-07 11:40:15	171395
2008-03-07 12:16:49	113271
2008-03-07 18:13:46	171132
2008-03-08 01:24:26	170624
2008-03-08 02:45:07	17183
2008-03-08 02:46:18	171730
2008-03-08 02:49:33	20037
2008-03-08 02:54:11	11111
2008-03-08 02:57:28	176947
2008-03-08 03:03:49	101396
2008-03-08 05:02:24	97654
2008-03-08 10:20:14	17904
2008-03-08 10:36:50	142957
2008-03-08 11:27:41	60562
2008-03-08 12:10:31	11124
2008-03-08 12:37:39	194545
2008-03-08 15:19:52	194137
2008-03-09 00:11:20	64261
2008-03-09 08:17:24	76348
2008-03-09 10:53:59	32885
2008-03-09 13:20:54	26236
2008-03-09 13:40:13	170550
2008-03-09 15:08:14	25071
2008-03-09 15:24:54	31108
2008-03-09 22:08:33	152108
2008-03-10 00:32:37	64349
2008-03-10 06:59:13	171049
2008-03-10 07:12:43	105464
2008-03-10 09:46:01	9675
2008-03-10 10:06:11	67069
2008-03-10 23:28:14	180058
2008-03-11 00:43:43	113119
2008-03-11 01:03:51	193924
2008-03-11 01:21:16	161351
2008-03-11 01:35:42	103684
2008-03-11 01:38:13	16640
2008-03-11 02:13:52	20866
2008-03-11 02:16:46	39935
2008-03-11 02:32:37	33072
2008-03-11 02:55:17	149375
2008-03-11 02:56:39	170912
2008-03-11 03:24:15	25146
2008-03-11 03:53:51	175556
2008-03-11 04:15:07	435097
2008-03-11 05:07:32	175860
2008-03-11 06:48:40	27592
2008-03-11 07:01:27	128036
2008-03-11 08:02:52	170668
2008-03-11 10:55:53	160324
2008-03-11 11:33:20	172356
2008-03-11 13:12:53	50736
2008-03-11 14:19:57	209516
2008-03-11 17:37:36	180415
2008-03-12 01:08:33	35322
2008-03-12 01:38:27	51717
2008-03-12 01:50:07	506581
2008-03-12 02:15:30	111131
2008-03-12 02:54:30	27591
2008-03-12 03:11:27	173565
2008-03-12 06:45:20	173328
2008-03-12 11:01:07	65233
2008-03-12 11:27:39	16511
2008-03-12 12:45:38	7901
2008-03-12 13:01:20	32505
2008-03-12 22:16:02	79822
2008-03-12 22:36:37	252748
2008-03-12 23:44:00	33278
2008-03-13 01:57:34	30276
2008-03-13 02:42:05	141975
2008-03-13 03:41:20	185881
2008-03-13 04:11:06	43888
2008-03-13 04:57:43	113088
2008-03-13 09:38:38	10055
2008-03-13 11:51:23	21547
2008-03-13 14:23:19	76371
2008-03-14 00:22:08	3458
2008-03-14 01:02:53	176970
2008-03-14 01:41:29	206689
2008-03-14 01:42:47	13943
2008-03-14 01:44:36	151425
2008-03-14 01:44:40	138415
2008-03-14 02:14:28	171672
2008-03-14 02:15:49	33511
2008-03-14 02:17:57	170735
2008-03-14 02:29:01	17111
2008-03-14 02:39:45	47849
2008-03-14 03:01:28	200712
2008-03-14 03:31:33	97392
2008-03-14 04:09:13	170520
2008-03-14 04:32:44	128332
2008-03-14 06:05:39	180082
2008-03-14 07:45:13	20176
2008-03-14 07:59:52	152837
2008-03-15 00:16:49	383738
2008-03-15 01:46:27	174865
2008-03-15 02:00:52	210637
2008-03-15 02:37:48	156499
2008-03-15 05:14:15	23301
2008-03-15 06:04:17	31607
2008-03-15 07:41:35	166339
2008-03-15 10:09:05	188626
2008-03-15 14:47:05	200716
2008-03-16 04:36:33	192324
2008-03-16 14:57:44	28377
2008-03-16 15:17:38	43433
2008-03-17 04:37:19	180223
2008-03-17 19:15:49	170159
2008-03-17 23:16:43	190092
2008-03-17 23:44:13	21322
2008-03-18 01:49:34	179998
2008-03-18 01:53:13	174046
2008-03-18 01:54:40	186382
2008-03-18 01:55:12	179852
2008-03-18 01:57:26	180889
2008-03-18 01:59:35	53634
2008-03-18 02:01:18	11112
2008-03-18 02:05:40	169820
2008-03-18 02:16:50	43342
2008-03-18 02:42:10	181359
2008-03-18 02:49:54	172270
2008-03-18 02:51:09	174922
2008-03-18 03:04:31	169634
2008-03-18 03:09:04	141923
2008-03-18 04:33:48	16416
2008-03-18 04:42:34	162269
2008-03-18 05:09:52	14686
2008-03-18 06:57:12	155757
2008-03-18 07:13:33	180743
2008-03-18 09:27:42	22431
2008-03-18 10:05:21	179947
2008-03-18 11:29:33	99758
2008-03-18 15:00:44	65124
2008-03-18 15:04:08	41761
2008-03-18 20:31:58	29242
2008-03-18 21:23:53	187881
2008-03-18 22:49:19	170102
2008-03-18 23:25:39	98826
2008-03-18 23:38:48	143053
2008-03-18 23:43:26	170742
2008-03-19 00:05:00	179438
2008-03-19 00:24:39	186560
2008-03-19 05:00:43	113578
2008-03-19 07:36:55	175103
2008-03-19 08:11:15	129873
2008-03-19 08:44:44	76350
2008-03-19 09:34:36	56140
2008-03-19 14:38:06	204803
2008-03-19 15:26:09	7598
2008-03-19 17:35:34	170554
2008-03-19 18:36:32	27349
2008-03-19 20:53:47	291116
2008-03-20 01:43:24	23917
2008-03-20 02:05:45	188210
2008-03-20 19:57:49	26752
2008-03-20 21:22:24	174771
2008-03-20 23:08:20	105353
2008-03-21 01:42:17	17855
2008-03-21 07:26:42	33498
2008-03-21 07:27:52	78029
2008-03-21 11:50:29	26934
2008-03-21 11:56:34	174888
2008-03-21 18:26:10	13638
2008-03-21 19:51:42	169769
2008-03-21 23:15:07	197466
2008-03-21 23:48:36	40200
2008-03-22 00:37:38	198339
2008-03-22 01:55:31	17393
2008-03-22 01:55:40	192080
2008-03-22 02:00:22	182301
2008-03-22 02:01:37	205671
2008-03-22 02:46:18	172069
2008-03-22 03:05:23	186235
2008-03-22 03:11:01	18654
2008-03-22 04:43:08	152185
2008-03-22 05:41:55	141907
2008-03-22 06:58:40	71128
2008-03-22 07:16:05	9722
2008-03-22 08:06:03	169741
2008-03-22 08:58:46	17544
2008-03-22 09:24:53	193410
2008-03-22 10:38:21	182227
2008-03-22 10:41:13	172816
2008-03-22 17:58:01	142703
2008-03-22 21:00:03	32991
2008-03-23 02:32:22	92605
2008-03-23 07:24:43	216650
2008-03-24 06:00:18	141675
2008-03-24 10:08:10	30025
2008-03-24 21:31:43	39920
2008-03-25 00:22:51	170352
2008-03-25 02:39:00	22285
2008-03-25 07:39:07	118188
2008-03-25 14:19:44	137343
2008-03-26 00:17:39	164753
2008-03-26 00:26:35	506594
2008-03-26 01:43:10	118935
2008-03-26 02:08:04	34112
2008-03-26 03:48:28	170712
2008-03-26 05:53:40	194793
2008-03-26 05:55:57	29801
2008-03-26 06:02:10	202800
2008-03-26 06:04:31	32528
2008-03-26 06:08:08	20171
2008-03-26 06:12:08	142708
2008-03-26 06:22:19	178805
2008-03-26 06:33:40	180261
2008-03-26 06:39:15	171094
2008-03-26 06:59:42	157149
2008-03-26 07:08:49	20924
2008-03-26 07:09:25	25070
2008-03-26 07:36:54	40705
2008-03-26 08:02:17	200697
2008-03-26 08:32:32	64252
2008-03-26 08:39:54	109705
2008-03-26 08:45:36	152654
2008-03-26 09:58:17	217960
2008-03-26 10:07:41	186580
2008-03-26 10:45:05	25285
2008-03-26 12:00:19	16149
2008-03-26 12:28:14	187738
2008-03-26 21:43:11	17965
2008-03-26 22:11:36	170107
2008-03-27 00:31:24	175110
2008-03-27 01:08:38	152518
2008-03-27 02:10:01	188136
2008-03-27 05:21:40	178377
2008-03-27 11:50:05	175675
2008-03-27 18:53:57	20038
2008-03-27 20:33:35	131132
2008-03-27 20:53:37	166092
2008-03-27 22:56:22	27570
2008-03-27 23:12:53	170596
2008-03-28 00:51:35	100043
2008-03-28 01:42:17	17089
2008-03-28 01:49:13	55497
2008-03-28 01:50:50	20461
2008-03-28 02:08:04	81557
2008-03-28 02:48:44	4665
2008-03-28 03:16:19	131233
2008-03-28 03:19:22	206382
2008-03-28 07:07:42	76798
2008-03-28 11:26:26	19240
2008-03-28 15:12:56	170122
2008-03-28 22:57:53	155161
2008-03-29 04:45:41	113784
2008-03-29 14:37:45	64742
2008-03-30 05:21:20	143617
2008-03-30 18:18:02	27609
2008-03-30 22:02:23	3291
2008-03-31 03:36:25	172171
2008-03-31 03:36:41	320008
2008-03-31 05:46:37	207823
2008-03-31 21:25:55	170943
2008-03-31 23:54:57	20242
2008-04-01 02:26:25	117359
2008-04-01 05:16:55	12985
2008-04-01 08:55:19	30476
2008-04-01 10:12:11	171051
2008-04-01 12:22:48	53100
2008-04-01 12:33:06	171538
2008-04-01 17:48:36	73392
2008-04-01 23:47:36	2
2008-04-02 00:59:43	176535
2008-04-02 02:27:05	27984
2008-04-02 06:29:19	207791
2008-04-02 07:17:16	183275
2008-04-02 13:17:33	57627
2008-04-02 13:56:51	174011
2008-04-02 20:02:54	200104
2008-04-03 00:08:28	170225
2008-04-03 03:24:06	21549
2008-04-03 03:24:21	93766
2008-04-03 03:25:10	17488
2008-04-03 03:26:27	16274
2008-04-03 03:35:43	34275
2008-04-03 03:36:37	59446
2008-04-03 03:37:50	54208
2008-04-03 03:45:11	26299
2008-04-03 03:50:34	109762
2008-04-03 03:51:47	180425
2008-04-03 03:54:07	3177
2008-04-03 04:07:07	28940
2008-04-03 04:07:35	171370
2008-04-03 04:18:23	176233
2008-04-03 04:35:53	180785
2008-04-03 04:39:15	48051
2008-04-03 04:44:48	171797
2008-04-03 04:54:33	171146
2008-04-03 05:02:41	173100
2008-04-03 05:13:31	127106
2008-04-03 05:27:58	9820
2008-04-03 05:53:07	71352
2008-04-03 05:59:46	74184
2008-04-03 06:07:36	169701
2008-04-03 06:39:03	25787
2008-04-03 07:09:34	194292
2008-04-03 07:42:32	32587
2008-04-03 09:03:56	59370
2008-04-03 09:06:42	137220
2008-04-03 09:37:07	196691
2008-04-03 10:10:04	142533
2008-04-03 11:32:48	180448
2008-04-03 12:12:49	76416
